F1_macro,activation_f,batch_size,dropout,hidden_size,lr,num_layers,opt,preprocessing,selected_features,type
0.7256,relu,256,0.0,256,0.0001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7138,relu,1024,0.0,256,0.01,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7621,relu,1024,0.5,256,0.01,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7494,sigmoid,256,0.0,512,0.0001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.3122,sigmoid,256,0.5,1024,0.01,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7072,relu,256,0.2,64,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7359,relu,1024,0.0,256,0.01,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7074,sigmoid,1024,0.2,256,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6667,relu,256,0.2,64,0.01,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.789,relu,256,0.2,128,0.0001,4,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7249,relu,512,0.0,256,0.0001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7029,sigmoid,256,0.5,64,0.01,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6765,sigmoid,256,0.2,512,0.01,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6939,sigmoid,512,0.0,128,0.001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7541,relu,1024,0.0,1024,0.01,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7176,sigmoid,256,0.2,256,0.0001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6773,relu,1024,0.0,64,0.01,5,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7237,sigmoid,512,0.2,256,0.001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7037,sigmoid,256,0.0,128,0.01,4,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7155,sigmoid,1024,0.2,512,0.0001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6477,sigmoid,256,0.5,256,0.001,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.3122,sigmoid,512,0.2,1024,0.01,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.663,relu,1024,0.0,512,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7435,sigmoid,256,0.5,512,0.0001,4,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6812,relu,512,0.2,128,0.01,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7444,relu,256,0.5,64,0.0001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7751,relu,256,0.5,128,0.001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6795,relu,1024,0.2,1024,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7718,sigmoid,256,0.2,512,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.718,sigmoid,1024,0.0,64,0.001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7327,relu,256,0.0,512,0.001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7504,sigmoid,512,0.0,64,0.0001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7762,relu,1024,0.2,128,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7373,sigmoid,1024,0.0,128,0.001,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.711,sigmoid,1024,0.5,128,0.01,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7532,sigmoid,1024,0.0,512,0.001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7408,relu,512,0.5,256,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7426,sigmoid,256,0.5,256,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6528,relu,1024,0.5,64,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7561,sigmoid,1024,0.5,256,0.0001,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6853,sigmoid,1024,0.5,512,0.01,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7011,relu,512,0.5,512,0.01,3,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7531,relu,256,0.2,512,0.0001,3,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7104,relu,1024,0.2,64,0.01,5,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7613,sigmoid,256,0.5,256,0.001,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7369,relu,256,0.5,256,0.0001,5,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7249,relu,512,0.0,128,0.001,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6981,relu,256,0.5,512,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.722,sigmoid,512,0.2,1024,0.001,2,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7417,relu,1024,0.5,64,0.0001,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7122,sigmoid,512,0.5,512,0.0001,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6026,sigmoid,256,0.5,256,0.01,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7143,relu,1024,0.2,64,0.001,2,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7831,relu,512,0.2,64,0.0001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7543,sigmoid,1024,0.5,512,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.652,sigmoid,256,0.0,256,0.01,5,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7439,relu,256,0.0,256,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7282,sigmoid,256,0.0,256,0.0001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7883,relu,256,0.0,128,0.0001,4,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,512,0.0,1024,0.01,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6061,sigmoid,512,0.2,64,0.001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6885,relu,1024,0.0,128,0.001,3,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7262,relu,512,0.5,128,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7229,sigmoid,256,0.0,64,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7333,sigmoid,1024,0.5,64,0.01,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6799,sigmoid,512,0.0,512,0.01,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7044,sigmoid,512,0.0,64,0.01,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7443,relu,512,0.5,256,0.001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7153,relu,1024,0.0,128,0.001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7422,relu,1024,0.2,64,0.001,3,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7242,sigmoid,512,0.0,256,0.001,5,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7871,relu,256,0.0,256,0.001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6632,relu,256,0.5,64,0.01,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6721,relu,256,0.2,512,0.01,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6658,relu,512,0.2,256,0.0001,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7759,relu,1024,0.0,64,0.001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7388,relu,512,0.2,64,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7564,relu,256,0.5,1024,0.001,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7103,relu,512,0.2,256,0.001,2,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7542,relu,256,0.2,256,0.01,4,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7279,sigmoid,1024,0.2,1024,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7559,relu,1024,0.0,64,0.01,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6942,sigmoid,512,0.5,512,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7055,sigmoid,256,0.5,256,0.0001,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7265,sigmoid,512,0.5,64,0.001,5,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7247,sigmoid,256,0.2,128,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7565,sigmoid,1024,0.2,128,0.0001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7332,sigmoid,1024,0.0,512,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6985,relu,512,0.5,1024,0.01,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.745,relu,256,0.5,256,0.0001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.5946,sigmoid,512,0.0,256,0.0001,5,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.627,sigmoid,1024,0.0,64,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.5631,relu,1024,0.5,128,0.0001,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7201,relu,512,0.0,1024,0.0001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6997,sigmoid,512,0.5,256,0.0001,5,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7079,sigmoid,256,0.2,512,0.01,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7747,sigmoid,512,0.2,512,0.0001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7027,relu,512,0.0,128,0.01,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6753,sigmoid,1024,0.5,64,0.0001,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6815,relu,1024,0.2,1024,0.001,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6794,sigmoid,256,0.2,64,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6708,relu,256,0.5,1024,0.01,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6316,sigmoid,512,0.2,256,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7245,sigmoid,256,0.5,256,0.001,4,adam,log,"n_flows,n_packets,n_bytes",MLP
0.7377,sigmoid,512,0.5,1024,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.638,relu,1024,0.2,64,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7616,sigmoid,512,0.0,128,0.001,1,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7539,relu,1024,0.0,64,0.001,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7547,sigmoid,512,0.5,1024,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6688,relu,1024,0.0,1024,0.01,3,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6676,sigmoid,256,0.0,1024,0.01,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7223,relu,256,0.5,128,0.001,5,adam,log,"n_flows,n_packets,n_bytes",MLP
0.6934,sigmoid,256,0.2,512,0.001,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6875,sigmoid,512,0.0,1024,0.001,1,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7419,sigmoid,1024,0.2,512,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6927,relu,512,0.2,64,0.001,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7172,relu,512,0.2,256,0.001,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6905,sigmoid,1024,0.0,128,0.0001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7286,sigmoid,1024,0.2,64,0.001,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.738,sigmoid,256,0.5,512,0.001,3,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6889,sigmoid,1024,0.5,128,0.01,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7261,relu,512,0.0,512,0.01,4,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6918,relu,512,0.5,128,0.01,4,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6478,sigmoid,512,0.0,512,0.01,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7454,sigmoid,1024,0.5,1024,0.001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6678,sigmoid,512,0.0,256,0.0001,1,adam,log,"n_flows,n_packets,n_bytes",MLP
0.5916,sigmoid,1024,0.5,256,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.6994,sigmoid,512,0.2,128,0.01,5,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7095,relu,1024,0.5,256,0.001,1,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7032,sigmoid,1024,0.5,1024,0.0001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7114,relu,512,0.2,256,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7697,relu,512,0.0,128,0.0001,2,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7521,sigmoid,1024,0.2,64,0.0001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7115,relu,1024,0.2,256,0.01,3,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7329,sigmoid,256,0.2,1024,0.0001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7289,relu,512,0.2,1024,0.001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7262,relu,256,0.0,64,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6497,sigmoid,1024,0.5,512,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7267,sigmoid,256,0.5,64,0.01,1,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7377,relu,1024,0.0,512,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7076,sigmoid,512,0.5,128,0.0001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.3122,sigmoid,512,0.2,512,0.01,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7352,relu,512,0.5,128,0.01,2,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7859,sigmoid,256,0.2,1024,0.001,3,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6885,sigmoid,1024,0.5,64,0.001,2,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.592,sigmoid,256,0.0,128,0.0001,2,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7382,sigmoid,1024,0.2,1024,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7366,relu,512,0.0,1024,0.0001,2,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.5979,sigmoid,1024,0.0,256,0.001,1,adam,z_score,"n_flows,n_packets,n_bytes",MLP
0.7008,sigmoid,512,0.5,256,0.001,5,adam,z_score,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7423,relu,512,0.2,256,0.0001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7478,relu,256,0.5,256,0.001,5,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.7229,sigmoid,512,0.2,64,0.001,1,adam,log,"n_bytes,n_dest_ports,n_dest_ip,dir_ratio_bytes,avg_ttl",MLP
0.6933,sigmoid,256,0.0,1024,0.01,1,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7268,relu,1024,0.2,64,0.001,4,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.6937,sigmoid,1024,0.0,128,0.0001,2,adam,z_score,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7891,relu,256,0.5,64,0.001,5,adam,log,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7384,sigmoid,1024,0.0,1024,0.001,2,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7395,relu,512,0.0,256,0.001,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7143,sigmoid,512,0.0,64,0.01,4,adam,log,"tcp_udp_ratio_bytes,dir_ratio_bytes,avg_duration,avg_ttl",MLP
0.7288,sigmoid,512,0.0,128,0.0001,5,adam,z_score,"n_flows,n_packets,n_bytes,n_dest_asn,n_dest_ports,n_dest_ip,tcp_udp_ratio_packets,tcp_udp_ratio_bytes,dir_ratio_packets,dir_ratio_bytes,avg_duration,avg_ttl",MLP
